0.57338672411756186,0.32865009638766951,Rhinoceros,77.113020000000006,0.27700000000000002,0.0,10,0.48699999999999999,-5.9560000000000004,1,0.66500000000000004,0.50338123620631914,124.285,4,0.0,One More Breath
0.35118245388301211,0.080166938664249995,Wilks featuring pee wee ellis,210.80770999999999,0.0,0.0,1,0.045999999999999999,-11.302,1,0.53100000000000003,nan,89.025999999999996,4,1.0,Boogie
0.87101061531338397,0.80483042783127823,Eminem,312.26729999999998,0.0,0.0,11,0.313,-3.9889999999999999,0,0.315,0.81170753141375918,180.16800000000001,4,1.0,I'm Back
0.50294230673504603,0.39635775416309527,Zumpano,228.46648999999999,0.34499999999999997,0.0,1,0.38300000000000001,-8.3940000000000001,0,0.56499999999999995,0.41693446369707027,159.78399999999999,1,0.63300000000000001,Wraparound Shades (Album)
0.58551400697131861,0.36491403453505683,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,196.57097999999999,2.194,0.0,1,0.0,-7.827,1,0.085000000000000006,0.62829679606009237,114.08799999999999,4,0.0,Long Way From Home
0.41614717642534665,0.28744675323008828,The King Sisters,195.89178999999999,0.107,0.0,5,0.47799999999999998,-27.863,1,0.51700000000000002,0.0,58.293999999999997,1,0.0,Hawaiian Wedding Song
0.582365878546936,0.30285541952186218,DJ Nasty,191.84280999999999,0.0,0.0,1,0.46500000000000002,-3.786,1,0.41599999999999998,nan,100.01300000000001,1,0.98599999999999999,Do It
0.68320604004754071,0.48487671895410578,Fun Lovin' Criminals,228.72771,0.32200000000000001,0.0,11,0.023,-6.351,0,0.44900000000000001,nan,93.658000000000001,4,0.98699999999999999,Love Unlimited (Remix) (Explicit)
0.76996781926337776,0.48081244860967898,Chuck Wicks,222.01424,0.13600000000000001,0.0,1,1.0,-5.2779999999999996,1,0.875,0.63046045260382311,99.123999999999995,4,0.104,If We Loved
0.58036709483668714,0.35966299725443618,Rokia Traoré,273.08363000000003,0.154,0.0,7,0.38400000000000001,-9.7840000000000007,1,0.53300000000000003,0.66352541014861854,109.804,4,0.31900000000000001,Koronoko
0.52042005309440231,0.29655369051195068,Orthrelm,70.033829999999995,0.0,0.0,9,0.155,-4.665,1,0.34499999999999997,nan,164.21600000000001,4,0.90900000000000003,Scelxenak
1.0,0.82677701349065968,Akon,249.39057,0.40300000000000002,0.0,2,0.35799999999999998,-6.1239999999999997,1,0.35999999999999999,0.8475308982878319,125.328,4,1.0,Don't Matter
